LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Khoekhoe,Dependent-marking,Hagman 1977,http://wals.info/valuesets/25A-kho,http://wals.info/languoid/lect/wals_code_kho,http://wals.info/feature/25A,http://wals.info/refdb/record/Hagman-1977
Kimaghama,Inconsistent or other,,http://wals.info/valuesets/25A-kim,http://wals.info/languoid/lect/wals_code_kim,http://wals.info/feature/25A,
Kiowa,Inconsistent or other,Watkins 1984,http://wals.info/valuesets/25A-kio,http://wals.info/languoid/lect/wals_code_kio,http://wals.info/feature/25A,http://wals.info/refdb/record/Watkins-1984
Kipea,Inconsistent or other,Larsen 1984,http://wals.info/valuesets/25A-kri,http://wals.info/languoid/lect/wals_code_kri,http://wals.info/feature/25A,http://wals.info/refdb/record/Larsen-1984
Kirikiri,Inconsistent or other,,http://wals.info/valuesets/25A-kkr,http://wals.info/languoid/lect/wals_code_kkr,http://wals.info/feature/25A,
Kisi,Inconsistent or other,Childs 1995,http://wals.info/valuesets/25A-kis,http://wals.info/languoid/lect/wals_code_kis,http://wals.info/feature/25A,http://wals.info/refdb/record/Childs-1995
Koasati,Inconsistent or other,Kimball 1991,http://wals.info/valuesets/25A-koa,http://wals.info/languoid/lect/wals_code_koa,http://wals.info/feature/25A,http://wals.info/refdb/record/Kimball-1991
Kobon,Inconsistent or other,Davies 1981b,http://wals.info/valuesets/25A-kob,http://wals.info/languoid/lect/wals_code_kob,http://wals.info/feature/25A,http://wals.info/refdb/record/Davies-1981b
Kombai,Inconsistent or other,de Vries 1993;de Vries 1989,http://wals.info/valuesets/25A-kmb,http://wals.info/languoid/lect/wals_code_kmb,http://wals.info/feature/25A,http://wals.info/refdb/record/de-Vries-1993;http://wals.info/refdb/record/de-Vries-1989
Korean,Dependent-marking,Sohn 1994;Chang 1996,http://wals.info/valuesets/25A-kor,http://wals.info/languoid/lect/wals_code_kor,http://wals.info/feature/25A,http://wals.info/refdb/record/Sohn-1994;http://wals.info/refdb/record/Chang-1996
Koyra Chiini,Dependent-marking,Heath 1999b,http://wals.info/valuesets/25A-kch,http://wals.info/languoid/lect/wals_code_kch,http://wals.info/feature/25A,http://wals.info/refdb/record/Heath-1999b
Krongo,Inconsistent or other,Reh 1985,http://wals.info/valuesets/25A-kro,http://wals.info/languoid/lect/wals_code_kro,http://wals.info/feature/25A,http://wals.info/refdb/record/Reh-1985
